page_ark,catalog_no,section,name,vintage,perprice,caseprice,bottle_type,type,wine_type,color,country,xy
d7v88n-004,-1,Champagne for Parties,Moet White Seal,0,5.99,64.7,Standard,wine,Sparkling,White,France,"{2435,-2197}"
d7v88n-004,-1,Champagne for Parties,Sparkling Saumur Veuve Amoit Cremant du Roi,0,2.68,29.5,Standard,wine,Sparkling,White,France,"{453,-2254}"
d7v88n-004,-1,Champagne for Parties,Moet & Chandon,1952,8.49,91.69,Standard,wine,Sparkling,White,France,"{2435,-2261}"
d7v88n-004,-1,Champagne for Parties,Dom Perignon,1949,11,118.8,Standard,wine,Sparkling,White,France,"{2435,-2322}"
d7v88n-004,-1,Champagne for Parties,Mumm's Extra Dry,0,6.28,69.1,Standard,wine,Sparkling,White,France,"{2435,-2386}"
d7v88n-004,-1,Champagne for Parties,Mumm's Cordon Rouge,0,6.94,76.33,Standard,wine,Sparkling,White,France,"{2431,-2446}"
d7v88n-004,-1,Champagne for Parties,Mumm's Cordon Rouge,1952,8.4,92.42,Standard,wine,Sparkling,White,France,"{2428,-2524}"
d7v88n-004,-1,Champagne for Parties,George Goulet,1952,6.95,76.45,Standard,wine,Sparkling,White,France,"{443,-2574}"
d7v88n-004,-1,Champagne for Parties,Perrier-Jouët Brut,0,6.7,72.5,Standard,wine,Sparkling,White,France,"{2431,-2625}"
d7v88n-004,-1,Champagne for Parties,Perrier-Jouët,1952,7.85,85,Standard,wine,Sparkling,White,France,"{2425,-2685}"
d7v88n-004,-1,Champagne for Parties,Pol Roger Dry Special,0,5.9,63.72,Standard,wine,Sparkling,White,France,"{2425,-2756}"
d7v88n-004,-1,Champagne for Parties,Pol Roger,1949,9.4,101.52,Standard,wine,Sparkling,White,France,"{2425,-2817}"
d7v88n-004,-1,Champagne for Parties,Piper Heidsieck Brut,0,6.75,74.25,Standard,wine,Sparkling,White,France,"{2421,-2948}"
d7v88n-004,-1,Champagne for Parties,Piper Heidsieck,1952,8.7,95.7,Standard,wine,Sparkling,White,France,"{2421,-3005}"
d7v88n-004,-1,Champagne for Parties,Pommery & Greno,1952,8.49,91.69,Standard,wine,Sparkling,White,France,"{2421,-3063}"
d7v88n-004,-1,Champagne for Parties,Louis Roederer Brut,0,6.85,73.93,Standard,wine,Sparkling,White,France,"{2421,-3130}"
d7v88n-004,-1,Champagne for Parties,Louis Roederer,1952,8.17,88.15,Standard,wine,Sparkling,White,France,"{2425,-3191}"
d7v88n-004,-1,Champagne for Parties,Louis Roederer Crystal,1952,9.77,105.52,Standard,wine,Sparkling,White,France,"{2421,-3272}"
d7v88n-004,-1,Champagne for Parties,Taittinger,1919,8.69,95.94,Standard,wine,Sparkling,White,France,"{2414,-3373}"
d7v88n-004,-1,Champagne for Parties,Taittinger Blanc de Blanc,1952,11.29,124.64,Standard,wine,Sparkling,White,France,"{2418,-3447}"
d7v88n-004,-1,Champagne for Parties,Joseph Perrier Brut,0,3.59,39.5,Standard,wine,Sparkling,White,France,"{616,-3881}"
d7v88n-004,-1,Sparkling Burgundy,B & G,0,5.29,58.3,Standard,wine,Sparkling,Red,France,"{653,-3477}"
d7v88n-004,-1,Sparkling Burgundy,Chauvenet Red Cap,0,5.96,64.37,Standard,wine,Sparkling,Red,France,"{656,-3561}"
d7v88n-004,-1,,Piper Heidsieck Pink,0,7.95,87.45,Standard,wine,Sparkling,Rosé,France,"{2421,-2881}"
d7vc79-003,151,American Champagnes,Gold Seal Brut,0,4.7,50.76,Standard,wine,Sparkling,White,United States of America,"{2244,-3852}"
d7vc79-003,102,American Champagnes,Taylor Brut,0,4.9,52.92,Standard,wine,Sparkling,White,United States of America,"{2240,-4035}"
d7vc79-003,83,American Champagnes,Almaden Brut,0,4.95,53.46,Standard,wine,Sparkling,White,United States of America,"{2220,-4199}"
d7vc79-003,95,American Champagnes,Great Western Brut,0,4.99,53.89,Standard,wine,Sparkling,White,United States of America,"{2232,-4327}"
d7vc79-003,99,American Champagnes,Korbel Brut,0,5.25,56.7,Standard,wine,Sparkling,White,United States of America,"{2216,-4510}"
d7vc79-003,105,American Champagnes,Beaulieu Vineyard Private Reserve Brut,0,6.65,71.82,Standard,wine,Sparkling,White,United States of America,"{2228,-4717}"
d7vc79-003,144,American Champgnes,Andre Moncier Brut,0,2.99,34.75,Standard,wine,Sparkling,White,United States of America,"{2232,-3569}"
d7vc79-003,23,French Champanges,Louis Roederer Cremant Blanc de Blancs,1964,8.77,94.72,Standard,wine,Sparkling,White,France,"{560,-3421}"
d7vc79-003,85,French Champagne,Marcel Pere Brut,0,4.99,58.5,Standard,wine,Sparkling,White,,"{673,-2088}"
d7vc79-003,97,French Champagnes,Charles Heidsieck Cuvee Royal,1962,13.95,150.66,Standard,wine,Sparkling,White,France,"{2204,-1885}"
d7vc79-003,90,French Champagnes,Krug Brut,1962,14.95,162,Standard,wine,Sparkling,White,France,"{2224,-2160}"
d7vc79-003,15,French Champagnes,Louis Roederer Cristal,1966,14.99,161.9,Standard,wine,Sparkling,White,France,"{2232,-2260}"
d7vc79-003,68,French Champagnes,Jamin Brut,1966,5.99,68.5,Standard,wine,Sparkling,White,France,"{717,-2340}"
d7vc79-003,20,French Champagnes,Laurent Perrier Grand Siecle,1961,15.35,165.78,Standard,wine,Sparkling,White,France,"{2228,-2376}"
d7vc79-003,116,French Champagnes,Bollinger R. D.,1961,15.5,167.4,Standard,wine,Sparkling,White,France,"{2232,-2551}"
d7vc79-003,155,French Champagnes,Ayala Gold Label Brut,1964,6.39,73.5,Standard,wine,Sparkling,White,France,"{556,-2631}"
d7vc79-003,28,French Champagnes,Mesnil Blanc de Blancs,1964,6.99,75.5,Standard,wine,Sparkling,White,France,"{568,-2703}"
d7vc79-003,23,French Champagnes,Louis Roederer Brut,0,6.99,75.5,Standard,wine,Sparkling,White,France,"{552,-2890}"
d7vc79-003,11,French Champagnes,CharlesHeidsieck Brut,0,8.49,91.69,Standard,wine,Sparkling,White,France,"{556,-3066}"
d7vc79-003,39,French Champagnes,Dom Ruinart Blanc de Blancs,1964,15.79,170.54,Standard,wine,Sparkling,White,France,"{2216,-3094}"
d7vc79-003,18,French Champagnes,Cliquot Yellow Label Brut,0,8.55,92.28,Standard,wine,Sparkling,White,France,"{564,-3146}"
d7vc79-003,49,French Champagnes,Moet & Chandon Brut Imperial,0,8.62,93.1,Standard,wine,Sparkling,White,France,"{572,-3221}"
d7vc79-003,42,French Champagnes,Taittinger Blanc de Blancs,1964,15.98,176.42,Standard,wine,Sparkling,White,France,"{2228,-3285}"
d7vc79-003,62,French Champagnes,Mumm's Cordon Rouge Brut,0,8.8,95.04,Standard,wine,Sparkling,White,France,"{556,-3656}"
d7vc79-003,152,French Champagnes,Bollinger Brut,0,8.95,96.66,Standard,wine,Sparkling,White,France,"{572,-3752}"
d7vc79-003,34,French Champagnes,Louis Roederer Brut,1966,8.99,97.1,Standard,wine,Sparkling,White,France,"{556,-3856}"
d7vc79-003,108,French Champagnes,Piper Heidsieck Cuvee Brut,0,9.15,97.1,Standard,wine,Sparkling,White,France,"{568,-3948}"
d7vc79-003,261,French Champagnes,Pol Roger Brut,1964,9.5,102.5,Standard,wine,Sparkling,White,France,"{552,-4007}"
d7vc79-003,91,French Champagnes,Krug Brut Reserve Private Cuvee,0,9.95,109.35,Standard,wine,Sparkling,White,France,"{568,-4115}"
d7vc79-003,26,French Champagnes,Charles Heidsieck British Cuvee,1964,9.99,107.89,Standard,wine,Sparkling,White,France,"{552,-4327}"
d7vc79-003,52,French Champagnes,Charles Heidsieck Rose,1964,9.99,107.89,Standard,wine,Sparkling,Rosé,France,"{560,-4510}"
d7vc79-003,247,French Champagnes,Moet Dry Imperial,1964,10.15,109.62,Standard,wine,Sparkling,White,France,"{528,-4638}"
d7vc79-003,58,French Champagnes,Cliquot Gold Label Brut,1964,10.45,112.86,Standard,wine,Sparkling,White,France,"{536,-4749}"
d7vc79-003,56,French Champagnes,Mumm's Cordon Rouge Brut,1964,10.45,112.86,Standard,wine,Sparkling,White,France,"{552,-4837}"
d7vc79-003,106,French Champagnes,Piper Heidsick Brut,1964,10.6,114.48,Standard,wine,Sparkling,White,France,"{560,-4925}"
d7vc79-003,53,American Champagnes,Schramsberg Blanc de Blancs,1968,6.99,79.5,Standard,wine,Sparkling,White,United States of America,"{2236,-4949}"
d7vc79-003,100,French Champagnes,Charles Heidsieck Blanc de Blancs,1964,11.75,126.9,Standard,wine,Sparkling,White,France,"{560,-5152}"
d7vc79-003,82,French champanges,Moet & Chandon Dom Perignon,1962,15.55,167.94,Standard,wine,Sparkling,White,France,"{2220,-2823}"
d7vc79-003,71,French Champanges,Bollinger Brut,1966,10.75,116.1,Standard,wine,Sparkling,White,France,"{560,-5029}"
d7vc79-007,-1,,Old Jeb 6 Yr,0,3.99,46.75,,spirit,,,United States of America,"{532,-2084}"
d7vc79-026,734,The Wines of America / Red Wines,Hanzell Pinot Noir,1966,7.99,86.3,Standard,wine,Still,Red,United States of America,"{2132,-2291}"
d7vc79-028,634,The Wines of Chile,Pinot Noir,1966,1.98,22,Standard,wine,Still,Red,Chile,"{2135,-1518}"
d7w88z-016,105,American Champagne...,Sebastiani Brut (California),0,3.59,38.75,Standard,wine,Sparkling,White,United States of America,"{596,-4191}"
d7w88z-016,36,French Champagne on Sale,Marcel Pere Et Fils Brut,1961,4.59,50.25,Standard,wine,Sparkling,White,France,"{648,-1965}"
d7w88z-016,155,French Champagne on Sale,Ayala Gold Label Brut,1961,5.49,60.5,Standard,wine,Sparkling,White,France,"{640,-2317}"
d7w88z-016,100,French Champagne on Sale,"Cramant, Blanc de Blancs",1959,5.99,68.5,Standard,wine,Sparkling,White,France,"{652,-2682}"
d7w88z-016,25,French Champagne on Sale,Ledoyen Blanc de Blancs Brut,1961,5.99,68.5,Standard,wine,Sparkling,White,France,"{672,-3058}"
d7w88z-016,31,French Champagne on Sale,Louis Roederer Cour Royale Brut,0,6.98,75.5,Standard,wine,Sparkling,White,France,"{664,-3562}"
d7ws37-000,M,Moselles Wines,Zeltinger Schlossberg,1943,1.49,16.95,Standard,wine,Still,White,Germany,"{745,-3467}"
d7ws37-000,N,Moselles Wines,Graacher Himmelreich,1947,1.79,19.95,Standard,wine,Still,White,Germany,"{749,-3599}"
d7ws37-000,P,Moselles Wines,Piesporter Grafenberg Spatlese,1947,2.99,34.75,Standard,wine,Still,White,Germany,"{749,-3718}"
d7ws37-000,Q,Moselles Wines,Trierer Kreuzberg Auslese,1949,2.99,34.75,Standard,wine,Still,White,Germany,"{757,-3858}"
d7ws37-000,R,Moselles Wines,Piesporter Goldtropfchen Spatlese,1947,3.75,41,Standard,wine,Still,White,Germany,"{757,-3994}"
d7ws37-000,S,Moselles Wines,Kaseler Taubenberg Feine Auslese,1949,3.79,42.5,Standard,wine,Still,White,Germany,"{765,-4129}"
d7ws37-000,T,Moselles Wines,Berncasteler Doctor Cabinet Auslese,1949,4.99,57.5,Standard,wine,Still,White,Germany,"{757,-4261}"
d7ws37-000,U,Palatinate Wines,Forster Altenburg Riesling,1949,2.79,32.75,Standard,wine,Still,White,Germany,"{761,-4512}"
d7ws37-000,V,Palatinate Wines,Deidesheimer Hofstuck Riesling,1949,2.99,34.75,Standard,wine,Still,White,Germany,"{753,-4628}"
d7ws37-000,W,Palatinate Wines,Forster Jesuitengarten Auslese,1949,5.75,64.75,Standard,wine,Still,White,Germany,"{757,-4755}"
d7ws37-000,A,Rhine Wines,Liebfraumilch Natur,1947,1.49,16.95,Standard,wine,Still,White,Germany,"{729,-1939}"
d7ws37-000,A,Rhine Wines,Liebfraumilch Natur,1947,0.89,19.75,Half Bottle,wine,Still,White,Germany,"{658,-1943}"
d7ws37-000,B,Rhine Wines,Liebfraumilch Natur,1949,1.79,19.95,Standard,wine,Still,White,Germany,"{725,-2071}"
d7ws37-000,C,Rhine Wines,Rudesheimer Riesling,1949,0.98,22.5,Half Bottle,wine,Still,White,Germany,"{666,-2198}"
d7ws37-000,C,Rhine Wines,Rudesheimer Riesling,1949,1.79,19.95,Standard,wine,Still,White,Germany,"{729,-2198}"
d7ws37-000,D,Rhine Wines,Niersteiner Domthal Sylvaner,1949,1.99,22.65,Standard,wine,Still,White,Germany,"{737,-2330}"
d7ws37-000,E,Rhine Wines,Oppenheimer Goldberg Natur,1949,1.99,22.65,Standard,wine,Still,White,Germany,"{729,-2466}"
d7ws37-000,F,Rhine Wines,Hochheimer Daubhaus,1949,2.19,24.75,Standard,wine,Still,White,Germany,"{733,-2597}"
d7ws37-000,G,Rhine Wines,Erbacher Markobrunn,1949,2.49,27.95,Standard,wine,Still,White,Germany,"{737,-2721}"
d7ws37-000,H,Rhine Wines,Liebfraumilch Spatlese,1949,1.35,29.95,Half Bottle,wine,Still,White,Germany,"{669,-2849}"
d7ws37-000,H,Rhine Wines,Liebfraumilch Spatlese,1949,2.49,27.95,Standard,wine,Still,White,Germany,"{729,-2849}"
d7ws37-000,J,Rhine Wines,Schloss Vollrads,1949,2.79,32.75,Standard,wine,Still,White,Germany,"{741,-2984}"
d7ws37-000,J,Rhine Wines,Schloss Vollrads,1949,1.59,35.25,Half Bottle,wine,Still,White,Germany,"{677,-2988}"
d7ws37-000,K,Rhine Wines,Steinberger Kabinett Spatlese,1949,3.69,41.5,Standard,wine,Still,White,Germany,"{741,-3116}"
d7ws37-000,L,Rhine Wines,Schloss Johannisberg Auslese,1949,3.79,42.5,Standard,wine,Still,White,Germany,"{745,-3240}"
d7ws37-000,L,Rhine Wines,Schloss Johannisberg Auslese,1949,1.99,44.5,Half Bottle,wine,Still,White,Germany,"{677,-3248}"
d7ws37-004,-1,,Loch Fyne,0,4.78,55.5,,spirit,,,United Kingdom,"{488,-983}"
d7x30h-016,105,American Champagne,Sebastiani Brut (California),0,3.59,38.75,Standard,wine,Sparkling,White,United States of America,"{658,-4224}"
d7x30h-016,155,French Champagne on Sale,Ayala Gold Label Brut,1961,5.49,60.5,Standard,wine,Sparkling,White,France,"{674,-2352}"
d7x30h-016,100,French Champagne on Sale,"Cramant, Blanc de Blancs",1959,5.99,68.5,Standard,wine,Sparkling,White,France,"{642,-2737}"
d7x30h-016,25,French Champagne on Sale,Ledoyen Blanc de Blancs Brut,1961,5.99,68.5,Standard,wine,Sparkling,White,France,"{658,-3139}"
d7x30h-016,36,French Champagnes on Sale,Marcel Pere Et Fils Brut,1961,4.59,50.25,Standard,wine,Sparkling,White,France,"{642,-2022}"
d7x30h-016,31,French Champagnes on Sale,Louis Roederer Cour Royale Brut,0,6.98,75.5,Standard,wine,Sparkling,White,France,"{650,-3589}"
d7z30t-008,15,French Champagnes on Sale,Marcel Et Fils Brut,1952,4.39,49.75,Standard,wine,Sparkling,White,France,"{646,-1683}"
d7z30t-008,155,French Champagnes on Sale,Ayala Gold Label Brut,1952,4.99,56.5,Standard,wine,Sparkling,White,France,"{666,-2008}"
d7z30t-008,33,French Champagnes on Sale,Fortnum & Mason English Market Brut,1952,5.49,61.5,Standard,wine,Sparkling,White,France,"{663,-2320}"
d7z30t-008,156,French Champagnes on Sale,Moet & Chandon Dom Perignon Brut,1949,11,118.8,Standard,wine,Sparkling,White,France,"{666,-3022}"
d7z30t-008,74,French Champanges on Sale,Pommery & Greno Reserve Rainier III Brut,0,5.99,68.5,Standard,wine,Sparkling,White,France,"{676,-2666}"
d7z30t-008,43,Other World-Famous Champagners,Louis Roederer Brut,0,6.85,73.93,Standard,wine,Sparkling,White,France,"{707,-4479}"
d7z30t-008,34,Other World-Famous Champagnes,Louis Roederer Brut,1952,8.17,88.15,Standard,wine,Sparkling,White,France,"{2309,-3462}"
d7z30t-008,28,Other World-Famous Champagnes,Cramant Blanc de Blancs,1953,5.49,61.5,Standard,wine,Sparkling,White,France,"{663,-3499}"
d7z30t-008,97,Other World-Famous Champagnes,Heidsieck Dry Monopole,1952,8.25,89.1,Standard,wine,Sparkling,White,France,"{2302,-3537}"
d7z30t-008,32,Other World-Famous Champagnes,Ayala Gold Label Brut,1949,5.49,61.5,Standard,wine,Sparkling,White,France,"{659,-3672}"
d7z30t-008,58,Other World-Famous Champagnes,Clicquot Yellow Label,1952,8.38,90.49,Standard,wine,Sparkling,White,France,"{2306,-3682}"
d7z30t-008,56,Other World-Famous Champagnes,Mumm's Cordon Rouge Brut,1952,8.4,92.42,Standard,wine,Sparkling,White,France,"{2316,-3781}"
d7z30t-008,36,Other World-Famous Champagnes,St. Marceaux Brut,1952,5.49,61.5,Standard,wine,Sparkling,White,France,"{676,-3825}"
d7z30t-008,75,Other World-Famous Champagnes,Pommery Greno Brut,1949,8.49,91.69,Standard,wine,Sparkling,White,France,"{2299,-3903}"
d7z30t-008,166,Other World-Famous Champagnes,Perrier Jouet Cuvee Pavillon,0,5.55,60,Standard,wine,Sparkling,White,France,"{683,-3930}"
d7z30t-008,26,Other World-Famous Champagnes,Charles Heidsieck Brut,1949,8.56,91.89,Standard,wine,Sparkling,White,France,"{2296,-3987}"
d7z30t-008,20,Other World-Famous Champagnes,Moet & Chandon Brut,1953,8.49,91.69,Standard,wine,Sparkling,White,France,"{2299,-4035}"
d7z30t-008,49,Other World-Famous Champagnes,Moet & Chandon White Seal Brut,0,5.91,63.83,Standard,wine,Sparkling,White,France,"{683,-4072}"
d7z30t-008,106,Other World-Famous Champagnes,Piper Heidsieck Brut,1959,8.7,95.7,Standard,wine,Sparkling,White,France,"{2306,-4160}"
d7z30t-008,98,Other World-Famous Champagnes,Bollinger Brut,1952,8.79,94.95,Standard,wine,Sparkling,White,France,"{2302,-4255}"
d7z30t-008,70,Other World-Famous Champagnes,Perrier Jouet Brut (English Market),0,6.7,72.5,Standard,wine,Sparkling,White,France,"{690,-4296}"
d7z30t-008,122,Other World-Famous Champagnes,Lanson Brut,1949,8.9,96.12,Standard,wine,Sparkling,White,France,"{2319,-4306}"
d7z30t-008,108,Other World-Famous Champagnes,Piper Heidsieck Extra Dry,0,6.75,74.25,Standard,wine,Sparkling,White,France,"{680,-4391}"
d7z30t-008,9,Other World-Famous Champagnes,Pol Roger Brut,1949,9.4,101.52,Standard,wine,Sparkling,White,France,"{2316,-4391}"
d7z30t-008,43,Other World-Famous Champagnes,Louis Roederer Rose,1949,9.77,105.52,Standard,wine,Sparkling,Rosé,France,"{2313,-4502}"
d7z30t-008,3,Other World-Famous Champagnes,Bollinger Brut,0,6.94,74.95,Standard,wine,Sparkling,White,France,"{703,-4563}"
d7z30t-008,5,Other World-Famous Champagnes,Louis Roederer Cristal,1953,9.77,105.52,Standard,wine,Sparkling,White,France,"{2319,-4567}"
d7z30t-008,62,Other World-Famous Champagnes,Mumm's Cordon Rouge Brut,0,6.94,76.33,Standard,wine,Sparkling,White,France,"{700,-4648}"
d7z30t-008,90,Other World-Famous Champagnes,Krug Extra Sec (English Market),1949,10,108,Standard,wine,Sparkling,White,France,"{2292,-4679}"
d7z30t-008,94,Other World-Famous Champagnes,Lanson Brut,0,7.15,77.22,Standard,wine,Sparkling,White,France,"{707,-4828}"
d7z30t-008,161,Other World-Famous Champagnes,Taittinger Blanc de Blancs,1952,10.69,118.02,Standard,wine,Sparkling,White,France,"{2313,-4858}"
d7z30t-008,92,Other World-Famous Champagnes,Perrier Jouet Brut (English Market),1949,7.85,85,Standard,wine,Sparkling,White,France,"{717,-4973}"
d7z30t-008,156,Other World-Famous Champagnes,Moet Dom Perignon,1949,11,118.8,Standard,wine,Sparkling,White,France,"{2323,-4987}"
d7z30t-008,59,Other World-Famous Champanges,Mumm's Extra Dry,0,6.28,69.1,Standard,wine,Sparkling,White,France,"{686,-4184}"
d7z30t-008,91,Other World-Famous Champagnes,Krug Brut (Private Cuvee),0,6.95,75.06,Standard,wine,Still,Red,France,"{703,-4743}"
